height,weight
174.86483,65.1045
176.94290,61.9977
174.5582,60.0052
166.44320,58.6203
179.56522,57.8718
170.19105,54.3774
171.58429,55.2422
175.1056,53.5490
169.90223,58.7172
169.87324,59.9465
175.97097,59.3741
174.32193,51.0665
167.69349,61.2124
170.98861,57.3145
179.42733,55.3091
169.1178,59.7341
168.26972,57.2526
167.56172,57.4835
167.86438,59.0394
174.61664,57.1872
173.69363,69.1464
164.43889,55.5324
174.16719,61.5230
171.46001,56.5974
177.37282,60.1590
170.02554,59.7152
172.39272,53.4750
168.62463,57.9784
169.45849,51.986
177.61923,72.7957
166.62565,52.9267
175.11024,60.2118
171.07969,52.7601
175.9430,57.254
164.55090,56.4368
175.26734,59.4433
172.57034,67.8429
177.23609,58.0113
173.38731,58.0587
172.77271,59.5149
175.38248,51.5108
172.68383,62.1835
161.31019,52.1064
176.70549,58.0445
175.53071,54.0701
175.71354,60.8502
170.33624,54.7561
180.07157,59.7676
176.19304,62.3975
169.04797,56.5171
172.73943,58.8214
170.91759,52.2187
169.88424,53.7284
185.98063,62.1770
170.05539,58.4642
167.48407,53.4519
172.87311,44.8603
167.5872,63.5074
176.08492,62.870
172.76991,52.6867
187.66978,61.6802
174.5701,58.1975
170.14619,58.7957
171.83570,66.9980
169.50177,62.8334
171.65030,47.7735
180.05306,63.3581
174.34740,61.0237
168.61793,58.4597
172.07291,58.3423
176.33871,62.2017
163.09599,51.5598
175.37062,61.5350
173.83793,65.2698
177.46825,55.898
170.88208,50.8805
175.93831,55.0083
167.20866,58.6350
169.08412,58.6706
169.92051,62.4573
176.75347,51.558
176.81197,61.8200
172.46757,61.7036
168.7632,58.7292
178.1399,60.9941
170.79308,60.8203
181.35661,53.889
174.79673,52.8574
167.65621,54.6
169.74614,56.7706
169.61584,56.0984
163.97755,51.6508
171.44903,62.2205
183.12646,60.9049
181.57586,47.8690
171.96361,59.2283
175.32027,51.8696
169.51485,53.9853
162.80077,48.5742
176.65779,52.4945
170.89506,59.5632
179.93015,64.5457
165.88108,54.3021
173.16971,57.1886
171.42905,49.8255
171.95607,56.1863
174.98725,62.6028
169.41234,54.9395
172.77497,59.568
183.70250,59.0021
172.45929,54.4228
167.49936,45.6268
173.83402,62.568
173.59203,58.9646
171.46847,51.0824
166.96667,52.4014
173.86877,55.6997
172.96008,51.1184
169.86611,50.6787
174.70227,53.8269
172.11629,53.14
169.99260,60.7640
179.0291,55.7246
169.93822,57.4454
170.71792,70.3105
172.55079,54.3267
176.17463,62.7909
170.6974,58.6913
167.93901,51.3345
174.93338,64.2124
183.22707,58.8279
168.84340,55.2480
171.30220,61.8217
168.79834,60.3808
164.93353,51.523
180.68318,68.7045
173.09005,59.0565
177.30884,59.4979
175.49363,57.2228
179.67863,64.2838
177.01885,61.3812
170.64540,62.3157
179.72121,56.0126
179.82702,57.0536
171.70075,58.313
175.63635,69.5647
173.93389,62.305
181.0248,65.7863
176.73551,59.7583
172.71525,53.625
170.49791,57.2073
170.04165,53.577
176.15093,64.0570
174.92403,62.1065
170.68102,62.0624
168.02478,56.2228
171.88083,61.3537
160.77230,50.5327
182.30812,66.0963
179.75372,61.1862
167.03380,49.9035
176.71715,61.846
177.2161,50.6011
182.63598,64.1640
182.46898,63.4067
177.14420,56.4372
166.13675,55.7044
177.12967,69.2621
172.86694,52.4890
166.53723,46.1737
174.20925,55.0139
179.1917,55.048
174.31609,52.8171
170.95391,57.0237
172.38454,60.0895
173.18827,50.6635
170.49580,56.0328
171.46984,57.8538
177.16160,61.8853
167.50035,54.1200
167.73136,52.7139
169.54177,61.7930
176.03340,53.7580
175.39419,65.6835
174.01202,60.7558
169.24053,53.5898
174.43211,56.5434
177.62375,62.9734
175.54743,68.5424
170.73725,60.2524
175.13016,52.4662
182.0728,62.6280
171.9989,54.6379
167.74325,58.8362
176.70188,58.8474
170.30164,61.8780
167.92687,47.3890
171.62008,53.2323
173.2537,54.1625
175.3680,57.6812
165.62802,60.1338
169.08516,61.4707
175.49467,65.5825
171.05958,53.8426
171.13397,54.7139
176.27153,62.7846
176.58464,65.8409
174.71608,63.4647
169.54787,50.4631
167.25852,62.0981
169.52920,51.1256
177.4111,68.3061
176.94857,65.5045
179.36733,55.6617
164.77468,57.944
172.96328,56.0190
162.88964,57.0749
175.6070,69.0626
179.59139,60.4799
168.61475,52.4725
170.06410,58.1350
176.1106,59.5429
171.7868,56.1320
174.42594,50.8270
170.11721,60.6893
176.08334,53.810
174.37296,53.229
176.59891,58.9917
171.4680,54.7029
173.77560,59.220
170.65991,54.0881
171.81479,58.9098
171.78383,50.7796
180.5648,65.3609
168.54411,61.2719
169.05308,56.7836
176.48164,65.5170
183.21843,64.0088
173.66524,59.31
165.71506,48.6885
173.63371,55.5400
170.50603,56.1526
179.60901,58.7713
178.06302,66.9939
177.58199,58.4597
170.26750,53.7574
173.96221,61.2369
158.76140,57.531
168.35808,55.393
180.80337,67.0148
165.01621,53.9659
169.76738,54.0421
176.05408,65.008
172.72008,56.2499
180.16324,62.8462
176.65898,57.9086
170.28587,56.9720
169.37987,57.3651
170.09283,65.5166
168.79948,48.4836
176.23259,52.0336
173.73529,59.8078
167.62283,53.6700
173.53514,61.9174
175.52256,58.9720
173.80067,55.0914
173.24713,60.3692
172.2849,57.2782
168.16784,55.9014
177.86970,60.1059
183.73946,66.2779
175.45479,60.6925
161.23892,49.6353
173.71649,60.3125
168.62514,48.9249
168.55031,63.9922
172.49074,58.014
172.70621,61.3259
176.11441,52.7093
171.71789,60.9418
171.17672,53.609
166.13281,62.6093
170.38996,56.7160
168.0106,53.1254
175.31608,66.6983
166.15217,53.6073
158.62043,44.27195
168.82171,53.0487
179.2704,57.1249
170.48140,58.8776
175.32609,53.0850
165.84112,46.8639
170.82132,55.6745
172.1602,61.681
178.94818,57.8696
181.524,61.7688
171.83491,51.8305
172.30181,60.6496
171.16359,56.4869
172.49361,55.5740
167.26195,54.4304
179.17119,66.1144
166.48895,57.7663
169.47370,56.4362
172.93135,64.5036
175.66333,60.5449
168.85300,55.0003
163.50653,50.4597
183.33786,66.0381
175.37892,64.064
169.3873,59.9596
170.31724,53.0037
169.47358,51.7486
172.48579,55.2862
178.55100,61.6748
178.17069,70.3135
164.86373,48.1937
173.11454,70.6036
177.19830,60.2137
165.59357,57.116
174.25495,59.3659
173.51926,63.3059
175.97483,56.2821
169.47124,54.4974
168.2867,61.7255
178.86302,57.4477
175.64372,55.3866
167.41023,54.3183
175.06368,56.0714
174.96757,59.372
164.03513,68.3528
169.11635,54.7190
166.07315,52.5320
173.88749,47.4095
172.93062,48.1459
172.68414,56.4935
166.20917,43.83932
173.61619,66.2005
176.78199,64.2295
172.12889,55.7653
169.02712,58.3242
171.21015,58.8700
181.91119,68.3918
177.26167,63.7341
166.27947,48.9952
177.41499,66.6051
171.68150,57.2951
166.09306,59.2904
175.68075,51.8573
179.9684,63.24
176.90927,62.2790
177.17752,55.1108
170.93222,57.4829
172.72790,46.8194
173.32564,55.8184
175.53656,63.2254
175.68631,59.9840
171.20199,48.8373
170.11426,52.578
173.08101,67.7067
167.07820,50.6883
174.90580,55.8846
174.10222,56.8267
168.25549,55.8657
167.77414,52.8550
169.62763,56.6780
173.28827,47.8157
179.85989,67.9872
171.48030,57.167
174.5722,65.4435
175.34743,62.2692
169.41782,57.6296
171.87377,62.3679
177.91029,70.9675
179.61399,58.312
170.72199,58.5617
176.55710,63.1842
164.71143,45.01466
183.96011,61.1478
175.778,53.1136
179.40856,65.7549
178.33480,55.5490
180.11430,61.0641
171.9049,50.5671
174.03915,57.8533
171.42597,56.7999
180.19367,57.650
173.29033,63.913
172.3690,55.4601
167.12603,47.3503
170.00306,54.3133
165.8219,51.8155
177.62030,56.6704
182.86931,54.4418
170.84871,51.8314
166.78092,51.5236
168.91617,59.8722
171.85660,65.4260
180.97218,62.1379
164.16175,55.1189
176.83117,60.4470
165.06894,61.8857
179.85118,59.9340
170.72422,47.7791
176.85936,56.326
176.98032,62.9168
169.77683,54.906
172.60761,62.7580
172.51322,46.7670
173.46171,50.0747
179.62364,59.5837
173.69645,64.9447
167.69883,51.6221
168.93883,50.0156
172.86737,49.9586
172.94972,57.5952
171.80423,51.7742
173.61141,57.2347
169.967,50.6128
174.95053,54.8833
172.82010,62.2441
180.37287,59.6238
179.27912,63.5367
160.45731,57.7176
177.26594,65.8062
166.81625,55.8640
168.94345,57.2434
175.05190,60.097
171.57017,47.9106
170.60482,53.3808
178.57234,62.7874
172.57916,53.8663
178.25560,61.151
174.86064,55.8286
175.20455,62.7551
172.39417,65.6321
173.49348,55.3502
181.85336,66.6928
180.28376,67.8527
170.28450,55.1127
177.17158,63.9112
176.13907,66.0974
173.91898,59.8016
168.83042,57.4982
182.08028,55.2744
171.67471,53.8471
164.14961,50.5008
172.93506,54.4321
175.36368,50.0493
181.54571,63.6245
173.47834,57.9926
168.88041,53.6193
171.84500,53.7375
176.68151,59.102
172.91441,49.828
176.62233,53.0145
169.04010,52.8438
182.41764,63.3702
175.64854,57.3020
171.16351,61.4917
164.97018,51.2594
173.0134,61.808
172.41373,53.8445
180.73822,69.6604
176.67618,54.3292
171.01655,60.4274
170.27190,55.2446
170.39527,60.2715
173.0101,56.2384
170.83042,56.3888
175.09378,61.0551
180.33121,62.3377
169.33603,59.0798
170.55714,56.6439
172.75241,54.2726
173.67164,51.5823
171.78355,57.7919
174.70448,59.4054
171.3278,49.5724
175.40458,58.9450
181.82986,68.912
180.34546,60.471
166.32006,52.3865
164.69860,48.2638
172.13743,64.8331
174.724,54.6870
172.04814,55.6835
170.90697,60.3730
175.61644,59.7522
161.75817,51.6590
168.87459,55.9280
169.74238,60.4409
167.00429,48.1320
178.19360,59.9902
172.80034,56.5876
174.59945,61.9648
169.34876,48.012
178.92177,65.1845
165.65375,48.7208
175.73986,50.0138
166.9197,56.1033
173.24766,56.6353
166.6456,55.3604
170.16865,47.7593
180.25422,59.6446
163.28918,45.28079
161.55302,55.5148
165.23119,53.9139
172.29140,55.0623
167.2443,55.7789
174.77758,62.1124
175.47433,57.6391
172.58850,54.5656
176.59256,58.9426
172.66333,65.6380
165.01722,49.5530
166.50929,58.6353
172.7332,53.1031
174.29564,63.3772
175.69378,59.5801
174.00438,56.385
171.20205,62.5589
165.33652,61.4733
175.1053,62.5487
175.76726,62.931
173.13638,59.4895
177.57712,68.3794
167.98991,51.1535
167.23932,61.4092
168.95084,60.0135
166.10467,58.5378
173.61959,61.3567
167.27063,66.5965
167.85709,57.222
176.68903,58.9803
174.09686,62.4439
181.02735,56.3472
167.73538,58.5182
173.80064,56.6249
176.69007,59.3989
177.21933,65.0613
178.47224,55.9704
177.87196,60.7766
175.85677,59.8260
172.08586,53.8964
166.61059,49.9435
177.23218,67.8636
176.42843,65.9008
173.82627,61.4220
170.30784,51.8536
169.10241,58.029
168.02644,58.2481
175.41098,62.0076
168.34912,63.007
170.83738,61.3619
172.30585,57.9467
167.56339,59.340
164.63828,52.9086
173.82266,66.0954
171.43435,51.4683
175.30183,62.1842
174.17522,53.2032
172.40778,55.8271
175.24438,59.5182
169.39755,49.1892
165.88057,53.5712
171.78962,57.9825
172.12429,57.6115
176.43345,56.2567
175.608,55.9364
179.75387,63.8794
177.15400,51.282
179.99987,65.3486
172.63552,67.2553
174.05182,54.7217
179.01633,60.4771
173.07527,60.7172
171.75980,43.88340
171.20631,60.8043
179.59052,65.5270
170.2090,54.0399
179.63340,56.9379
165.3301,51.6641
182.01899,63.7482
176.89802,54.0429
167.80185,63.5449
176.62873,60.5323
169.48071,59.2935
175.62241,73.1651
173.91487,55.4846
174.15624,57.100
178.64816,63.6654
164.68308,58.2768
170.18193,60.7098
171.73377,59.9520
175.9273,55.7653
172.86158,57.120
170.21528,51.9775
188.38664,64.7608
171.34898,56.2332
169.16103,63.5310
165.62301,51.7991
175.57120,65.0727
175.37402,57.1289
170.77914,61.205
169.00820,56.4479
175.9875,63.3180
170.73903,60.7279
173.73935,49.7739
174.04217,59.0061
169.61211,67.167
178.31661,62.4448
172.15424,62.6156
165.48285,45.2901
174.67928,58.5925
180.29517,57.9993
171.29788,62.9837
171.6804,62.2131
172.95454,55.498
174.20532,54.3459
162.36732,43.07733
170.53032,57.4040
172.63928,59.6217
171.21459,53.0817
178.00831,64.8581
172.13895,54.0789
175.64186,57.8456
170.18505,62.565
175.85050,60.1269
172.66925,58.5919
170.69509,46.2767
175.23399,56.3444
174.2397,57.3966
168.28018,66.5014
161.99076,57.7670
172.62310,56.769
168.06695,50.7115
174.00059,59.6824
171.98172,61.8326
160.86122,51.0859
178.0332,63.2843
173.48439,61.1069
168.83085,62.778
174.97237,57.900
176.23414,55.3690
175.27227,62.4397
177.94691,52.8964
165.35695,55.8489
180.72776,59.2020
172.40659,49.4369
167.69316,57.7506
172.17126,51.8872
177.37897,53.7400
168.63106,49.1877
172.01398,52.7377
170.3504,49.9202
179.58732,61.4868
177.90112,62.8113
173.93064,62.9436
175.7799,63.7534
165.69421,51.0507
174.99640,65.5315
180.85267,66.2739
186.57275,64.4131
164.30709,58.6104
168.9560,44.24655
169.07533,50.4906
172.09455,48.0621
159.80870,55.816
165.57440,50.6245
169.0568,52.7715
182.0106,65.0359
163.74834,53.9672
168.35811,50.915
173.80923,54.3152
176.23528,56.2445
165.91092,54.4645
174.40130,55.9042
167.57241,52.4713
176.57234,58.8320
173.30382,55.4206
177.37,62.0654
161.58256,48.597
172.71995,61.982
169.92445,65.5403
174.59665,60.7064
175.70191,63.3390
179.29532,59.7260
172.3852,54.4222
173.73326,61.1201
172.43793,54.9474
163.54405,52.6278
170.09024,58.6815
167.29807,58.3142
167.19923,55.4279
179.10274,62.9851
178.89045,56.8639
167.89834,53.9526
166.26962,59.514
180.11551,63.7333
174.48400,57.9204
182.25125,68.0043
164.66360,65.0544
169.1871,49.5079
172.159,60.3964
169.08724,58.188
173.06318,52.484
174.03463,54.1138
172.91530,55.2377
178.17602,60.6775
178.71343,65.3767
171.67070,53.8277
165.17968,57.0370
171.10309,57.7323
167.03126,49.726
170.45648,55.6802
174.63915,64.9363
180.27254,58.6832
165.78306,57.7733
166.78267,59.7639
169.00721,51.4387
169.95077,58.2836
176.57122,59.6703
169.20111,51.9297
181.92351,54.3182
177.94003,56.0273
171.42201,56.926
173.65203,47.402
175.92347,58.7502
172.40956,59.0743
160.54390,52.7863
176.98585,61.0304
171.12397,56.3075
171.87916,52.0519
171.99882,50.7837
171.65561,61.9027
173.01461,53.3052
175.09929,65.4435
171.77860,54.4877
167.50828,54.9615
175.91984,61.0361
167.53093,58.4631
172.71190,59.2976
172.11594,62.2234
169.35458,55.5639
170.14193,57.1079
171.33420,59.6739
168.71452,57.7300
170.39090,58.3876
169.04584,50.1468
169.57766,63.0782
174.30704,66.6879
171.55231,57.3611
174.83564,59.612
171.10382,52.7893
173.91502,60.7765
171.06994,60.0123
172.99490,56.7319
174.01891,59.5885
174.46694,51.9292
169.64988,55.2930
172.20347,52.3079
174.8160,62.4442
169.16296,57.8839
165.52060,54.9233
175.08842,57.6843
175.67432,60.1732
176.50836,55.1758
168.81452,59.8799
177.63853,64.3588
174.21621,53.6552
166.93015,57.6725
172.56999,47.3050
173.01987,59.6880
176.36071,63.6824
175.15464,58.9992
172.73237,42.16527
166.67681,45.4032
176.59068,53.6781
164.46515,49.1679
178.25392,54.9442
174.46401,67.3536
167.39116,49.4603
171.24363,55.6681
174.03658,56.7584
177.86535,71.9336
174.62205,58.8914
176.44674,54.6979
171.11088,57.0329
173.30534,63.8537
172.6730,57.0369
174.55982,55.9929
182.40441,62.0113
161.63343,46.2126
170.47535,63.3493
171.47758,51.8381
177.49540,56.4822
168.59763,48.0467
172.13925,57.4035
170.22872,59.7429
169.04663,57.6015
169.48729,50.3516
175.53511,63.1456
178.72591,58.1813
168.27884,59.4804
171.74710,48.7437
171.95249,54.6029
168.82234,53.4187
171.69310,59.0387
178.8945,60.9698
165.38090,44.26851
171.37936,61.5763
169.31378,51.3540
163.2809,57.5777
173.91410,57.8755
168.28074,53.196
173.48929,62.4089
177.84991,59.3745
170.02920,60.0913
166.03104,60.1521
168.6880,51.9858
173.39516,56.7381
173.4444,53.9420
171.25861,64.3953
160.96452,52.4638
177.11001,55.873
168.62994,43.00090
176.68050,59.4630
176.63455,53.4457
172.30103,54.8957
173.29996,64.8829
173.88169,60.1597
170.20700,54.8549
171.66483,66.9060
170.46374,50.6783
167.77950,54.4651
166.76197,55.176
170.42547,67.1444
175.08863,49.7932
171.47268,51.0789
172.41863,64.6745
179.09753,59.2004
172.92264,63.8102
176.82980,59.54
166.47010,55.2388
169.43047,61.0645
174.81807,52.5704
179.33904,61.6324
170.39328,56.4346
171.65823,62.6103
171.01022,47.724
172.35228,59.8888
168.04381,66.6449
172.61380,56.6802
165.52022,58.9523
176.64308,66.227
168.53207,54.9426
173.39490,61.8088
178.54867,59.1752
172.78601,64.5486
166.45146,53.5605
179.73921,68.3201
165.9296,56.1503
168.95689,59.1603
168.38122,58.5928
168.05219,56.9722
172.66219,61.0412
168.83550,47.737
171.49534,62.1020
175.68225,61.3753
178.0220,59.6543
172.79287,56.058
172.27784,60.6404
171.75432,47.4601
167.5478,59.1153
172.00895,46.8415
171.41180,41.69322
173.34263,58.4865
171.07055,61.2448
173.17911,61.2552
179.507,56.6617
169.71858,57.3157
174.63082,57.4961
171.08333,57.2734
170.07741,58.5280
172.05251,50.5057
171.81911,63.5991
165.64249,56.3076
165.4990,59.6112
171.19938,55.4391
171.83288,62.5473
162.2740,51.811
169.80479,56.4644
167.48458,57.0700
165.30069,54.9284
174.40298,62.8841
169.24195,65.3294
173.2067,55.3232
164.38964,54.1664
172.11053,58.9315
172.16956,57.4954
172.97204,57.3424
175.80191,58.4479
172.10580,62.3514
178.81463,60.8993
167.48166,58.0464
167.94071,57.6168
167.66588,52.1716
181.94226,61.4213
169.24002,65.5600
173.95243,41.06823
172.99175,58.6454
178.50366,60.9183
177.16767,57.1834
175.21522,52.5554
166.73708,56.8459
175.04755,56.454
169.21216,60.3232
174.25934,57.0073
170.96042,55.8777
179.70741,61.4675
171.67573,56.664
163.83335,55.9618
186.11921,64.7446
173.37880,58.7618
172.51543,53.9510
170.96920,51.1238
172.2034,62.5414
181.08808,65.6020
173.41279,52.2178
169.83822,47.2103
172.04246,48.2281
178.3763,66.4405
176.83980,60.743
171.41259,49.8569
172.95914,59.5252
167.87589,66.7673
171.26715,58.0599
175.48507,50.357
166.89001,54.1844
168.96954,61.1897
174.43785,52.3162
173.63691,59.5950
168.51389,51.7211
166.27432,46.1382
166.07947,42.10662
178.54529,59.4600
169.71523,48.7323
170.40906,57.2024
175.52561,62.376
174.3918,57.2103
171.94436,58.7979
176.32086,61.2467
164.85093,56.057
168.8803,62.0805
180.57409,55.9080
182.74429,60.9517
173.11449,62.1763
173.54497,56.4146
180.16487,54.1450
158.89699,47.9676
174.56046,60.4173
174.16701,55.9197
179.58090,58.6451
170.7375,61.2095
176.32931,65.792
165.8503,55.6103
171.4823,57.8172
174.28065,59.0437
173.30997,58.6500
175.42779,56.6816
172.12993,60.2848
170.68683,59.7383
168.14797,50.5196
170.58175,56.5522
167.15679,54.2355
174.56559,67.4869
180.37879,52.4335
178.6580,55.740
169.16735,53.3859
167.91521,53.689
166.48313,56.9901
170.40289,63.2320
180.11722,68.9152
177.92784,61.2350
172.50344,59.1730
178.94292,63.5280
176.35924,50.8770
179.57663,59.5473
176.84717,54.6452
180.22710,61.2229
176.66307,69.9600
169.35836,52.649
175.11997,61.7010
175.43198,57.3870
174.44885,51.6795
177.18443,53.6866
166.98994,51.0742
177.56071,53.8783
171.44091,65.6495
181.75564,66.4140
174.93407,60.1369
170.77489,53.112
174.32975,54.0202
174.37265,53.6729
169.25940,61.3832
172.41345,51.2686
167.51424,65.4433
176.44748,53.6560
165.93365,48.7069
169.57787,54.9989
174.0987,53.072
175.03252,64.7845
174.86295,68.3361
186.40900,62.0116
169.84576,52.8031
171.51391,48.6626
173.06160,55.2885
173.73595,58.8952
174.63884,64.2392
180.91610,53.5406
175.32850,53.7133
176.18725,67.7951
181.58099,63.1603
177.90097,63.22
167.30937,52.5003
163.03274,51.1939
173.29244,54.1880
171.64327,57.5228
173.55409,56.7332
177.2442,66.2350
164.09782,44.50166
176.16574,62.4779
165.32400,58.5858
170.82587,56.8512
170.93550,50.531
175.42172,58.4506
179.48943,59.985
168.50982,61.8748
169.88704,60.6821
177.39330,60.2960
174.35292,49.267
174.71918,64.8148
173.65276,57.7280
180.64927,54.0214
174.12035,53.5301
180.79987,67.0336
173.54857,56.7450
169.77253,53.4735
175.77349,65.6776
169.61747,58.4087
168.7591,53.7127
175.33038,61.986
167.62395,66.1272
173.25678,57.3143
174.79160,47.7822
176.64120,61.7236
170.28914,54.8208
176.82657,54.9023
175.54052,61.9611
163.98123,55.9826
167.11579,60.1076
175.25832,56.7076
168.04874,62.1455
163.4960,49.9049
177.47696,56.6534
167.6519,52.9892
175.17585,55.0596
172.11949,64.8144
170.6928,53.7623
171.88304,62.7734
167.49067,55.2604
159.06491,51.5459
174.4185,67.3142
165.08230,60.9610
178.15715,60.6954
171.02526,50.3627
180.72146,57.7835
172.84939,55.8414
179.52865,55.3778
169.99415,60.1074
170.99336,55.2047
167.54782,57.2061
168.55562,59.6316
178.03017,64.2456
169.59750,52.135
174.7060,58.4284
172.87743,56.7677
169.86176,56.3289
165.077,54.6994
163.18294,54.1289
164.15408,53.1114
171.39526,56.7068
173.68609,54.5695
172.5709,63.5957
176.24463,54.614
177.10366,63.9665
164.72837,63.7555
180.71005,65.7532
172.54642,52.936
167.3192,59.2999
165.79830,54.7883
163.48159,55.3575
169.00619,52.8864
176.59093,60.3533
175.61146,63.3533
171.88696,56.1800
175.14420,64.0828
180.45372,63.6710
181.34404,67.9315
169.02415,57.7810
173.43351,61.80
171.45366,63.1959
173.46864,60.3829
178.18443,57.002
176.31778,61.6302
176.17689,56.0815
170.59280,59.2721
174.06752,56.9143
176.90602,52.9294
169.38081,52.7325
167.37089,51.739
172.62998,53.6726
164.25428,51.3576
172.29155,59.4931
176.20651,60.0111
164.17227,55.4686
173.88169,55.1388
161.70686,55.0458
173.31878,60.8929
177.56970,65.7967
168.51257,54.0917
180.55897,59.466
176.01880,51.4324
175.92109,62.0934
173.6250,61.9366
174.80430,61.1476
170.48091,56.0173
178.21526,62.0246
170.97228,63.4039
167.62796,53.5184
178.63469,60.4587
168.54521,59.3931
166.28615,51.2684
170.33560,52.0564
176.22205,60.6769
174.12459,59.9278
163.28649,53.3601
170.14340,56.6374
173.6118,58.67
180.13904,62.7456
166.68425,55.5706
171.71147,59.6865
166.24549,49.708
167.3868,56.5281
175.98004,64.4977
175.28233,64.7821
177.09215,57.6247
173.40003,61.8210
165.76236,48.6867
169.2305,62.0951
174.1691,55.0920
181.64729,63.4031
172.66874,54.9267
173.39699,61.0749
168.57983,60.3856
166.52250,51.7239
173.24161,58.1940
178.16954,62.9112
167.67612,51.7143
166.61618,57.877
168.43616,49.8045
179.13845,68.7219
167.03309,51.5404
176.992,61.4824
175.00999,64.2619
162.24303,58.062
176.40140,65.4882
178.7769,75.6450
175.67712,62.7922
180.5638,68.912
164.51646,48.2820
175.36018,52.4728
173.5663,55.0607
171.85566,59.7085
167.53187,58.8322
173.35734,52.0924
178.99266,57.8391
177.47445,70.1237
179.733,58.4324
171.11398,55.813
173.52132,51.9505
165.36144,60.3869
165.69847,48.917
179.93281,62.1314
173.73354,58.811
173.22985,53.6155
170.03009,63.1459
167.84262,59.8023
160.95114,55.795
174.39277,57.4542
171.12541,62.2238
173.82513,62.0766
168.20876,55.5744
182.00284,64.056
169.40715,56.7499
169.8140,55.4115
172.78998,61.1412
171.97776,55.4484
162.18243,54.4989
177.62959,60.737
167.24742,58.8355
169.52110,61.5066
168.90012,60.2500
174.09000,61.7048
173.33018,57.4167
177.87780,63.0882
171.97812,55.747
172.02130,53.2533
174.87842,60.7595
174.53021,57.3179
172.9214,59.0971
173.49584,59.7202
180.00642,57.4135
173.51916,51.4793
171.77126,49.9511
180.71539,64.5915
171.05958,48.6154
169.22831,54.7339
169.38889,55.5516
177.56289,72.559
166.40249,49.3432
171.38045,53.1690
168.29207,52.9690
173.48418,57.9137
173.51487,62.9789
173.87313,49.0399
174.35629,63.575
165.90249,48.3807
173.54969,63.0786
177.21788,61.7165
168.17167,60.3541
173.82239,54.3690
165.74483,52.7447
182.2082,73.5247
172.12871,67.5323
179.11204,64.1211
178.9013,62.0345
163.21204,52.1054
176.21527,58.0610
180.54152,61.0150
182.12252,56.3201
171.1927,50.4973
161.61984,51.532
170.51896,53.0510
174.52050,58.5789
172.00395,55.9326
172.02828,58.1580
177.98631,60.2925
163.09020,56.6072
178.07015,52.1591
165.51145,50.3419
174.06666,56.7922
177.27821,59.4880
170.90362,47.7225
176.50551,58.7958
166.18321,50.6728
168.44013,48.0113
166.96649,47.4047
181.12590,69.1087
178.37465,67.0870
172.83417,59.0753
178.49286,62.7050
170.10649,61.3270
174.12404,56.1480
168.08204,53.926
181.29461,65.0045
173.1681,59.2124
168.36156,64.4557
173.12543,51.6121
177.80460,62.5174
165.87874,58.8810
166.81135,54.6581
175.06132,54.2724
171.7952,63.8848
172.50903,54.342
171.41982,59.3983
176.03915,52.1833
172.37443,60.1326
166.91036,56.5807
171.02165,57.4463
176.06607,55.5731
171.50469,62.072
172.20756,54.731
175.93097,59.6612
168.90154,49.7622
167.737,50.3294
173.47664,52.9713
175.40100,59.3738
165.1810,60.3848
176.06394,63.0303
168.18112,58.4417
168.09786,55.5579
174.92081,54.6512
172.37141,67.5176
170.62803,55.107
168.07,50.9591
175.91476,53.9302
184.92795,68.4827
171.44497,65.7854
174.07440,48.5254
172.02661,50.2818
171.204,55.824
180.27322,62.5633
167.35049,57.6168
164.32848,52.7493
165.30317,48.5681
171.03339,48.8792
170.63270,54.871
173.2666,55.5786
173.42808,54.5184
178.61463,56.8106
174.85738,53.875
166.15115,57.8386
169.94373,55.5730
169.99115,49.7366
183.30804,57.091
171.66384,56.495
180.46946,63.1341
174.37936,55.0363
180.69098,56.7992
177.36983,51.6258
175.87707,58.2742
179.85219,67.2311
181.4866,64.6275
173.60379,62.4348
170.09890,55.8903
171.07390,61.5743
168.4332,54.1661
173.70697,69.4918
174.55352,54.7517
164.1236,56.6177
180.45138,67.7485
166.5163,51.1
182.3115,62.1511
171.87685,58.5650
178.78201,51.3233
165.25022,53.1829
176.00615,65.5128
175.06917,55.821
186.00809,63.6066
172.68236,55.5595
167.69522,48.4160
158.77047,55.2182
170.46468,56.6821
170.8214,59.7510
169.82996,48.6501
167.92026,50.556
175.81364,60.8532
169.83164,49.6298
169.47802,46.9361
172.49430,55.9283
178.19487,58.5603
165.4678,49.0271
175.66935,56.7525
175.62942,65.7539
169.64937,52.0821
174.14565,57.8351
172.15886,54.5155
167.3614,49.0459
164.89167,53.1159
166.42037,52.2906
178.80300,55.0550
174.53851,54.5613
176.29833,64.5095
162.45342,42.62368
173.98964,59.4880
165.20076,51.8356
170.42328,56.2416
178.79220,54.1514
175.60150,56.5663
177.32626,57.7566
170.57009,48.6391
168.4647,50.1834
170.8269,60.7743
170.95112,52.0924
173.51784,57.3093
169.79740,55.2800
167.70134,50.6005
175.65774,55.4243
175.08276,49.651
167.72438,46.521
170.49689,54.6416
180.19558,60.3403
172.60044,62.15
173.3586,69.1404
176.5356,57.163
184.50067,66.3767
172.24075,59.6164
181.02334,75.3851
170.47119,56.2576
170.40304,53.1771
169.21980,63.5535
176.22484,63.437
166.94147,50.81
172.86049,49.23
180.49756,64.790
170.20563,61.6435
172.62165,59.4096
176.85812,64.9554
180.81462,58.3709
170.71564,56.9955
177.18390,62.6892
172.56663,49.1114
163.2113,54.305
